date,value
1960-01-01,598.15
1961-01-01,611.745
1962-01-01,638.337
1963-01-01,668.755
1964-01-01,693.028
1965-01-01,727.274
1966-01-01,784.25
1967-01-01,827.034
1968-01-01,868.604
1969-01-01,899.425
1970-01-01,973.918
1971-01-01,993.389
1972-01-01,1007.789
1973-01-01,1081.267
1974-01-01,1100.46
1975-01-01,1126.707
1976-01-01,1203.157
1977-01-01,1291.925
1978-01-01,1393.617
1979-01-01,1437.2
1980-01-01,1479.245
1981-01-01,1533.445
1982-01-01,1582.565
1983-01-01,1637.63
1984-01-01,1698.124
1985-01-01,1743.384
1986-01-01,1806.05
1987-01-01,1942.648
1988-01-01,2162.395
1989-01-01,2385.228
1990-01-01,2608.168
1991-01-01,2787.4
1992-01-01,2968.315
1993-01-01,3166.704
1994-01-01,3371.286
1995-01-01,3595.065
1996-01-01,3748.656
1997-01-01,3598.931
1998-01-01,3283.481
1999-01-01,3395.261
2000-01-01,3511.44
2001-01-01,3599.096
2002-01-01,3786.338
2003-01-01,4023.813
2004-01-01,4241.902
2005-01-01,4385.281
2006-01-01,4568.556
2007-01-01,4780.303
2008-01-01,4826.577
2009-01-01,4758.934
2010-01-01,5082.254
2011-01-01,5091.958
2012-01-01,5425.685
2013-01-01,5537.742
2014-01-01,5561.698
2015-01-01,5708.794
2016-01-01,5878.754
2017-01-01,6099.198
2018-01-01,6336.24
2019-01-01,6453.894
2020-01-01,6048.1
2021-01-01,6127.59
2022-01-01,6278.173
