date,value
1960-01-01,0.333
1961-01-01,0.694
1962-01-01,-3.003
1963-01-01,0.747
1964-01-01,3.661
1965-01-01,14.839
1966-01-01,9.036
1967-01-01,0.702
1968-01-01,-1.676
1969-01-01,3.41
1970-01-01,3.763
1971-01-01,3.14
1972-01-01,2.102
1973-01-01,5.112
1974-01-01,10.024
1975-01-01,9.67
1976-01-01,10.317
1977-01-01,12.732
1978-01-01,11.078
1979-01-01,9.904
1980-01-01,20.819
1981-01-01,10.317
1982-01-01,14.823
1983-01-01,16.08
1984-01-01,17.036
1985-01-01,12.107
1986-01-01,23.864
1987-01-01,19.694
1988-01-01,17.663
1989-01-01,21.262
1990-01-01,16.756
1991-01-01,19.749
1992-01-01,13.637
1993-01-01,12.09
1994-01-01,8.154
1995-01-01,15.742
1996-01-01,7.187
1997-01-01,4.626
1998-01-01,3.873
1999-01-01,3.079
2000-01-01,2.684
2001-01-01,2.27
2002-01-01,2.737
2003-01-01,4.508
2004-01-01,11.271
2005-01-01,4.869
2006-01-01,7.645
2007-01-01,9.319
2008-01-01,18.317
2009-01-01,11.763
2010-01-01,11.265
2011-01-01,10.065
2012-01-01,7.112
2013-01-01,9.47
2014-01-01,10.07
2015-01-01,10.37
2016-01-01,13.814
2017-01-01,29.507
2018-01-01,14.401
2019-01-01,9.153
2020-01-01,5.045
2021-01-01,5.214
2022-01-01,13.896
