date,value
1961-01-01,8.6
1962-01-01,6.6
1963-01-01,0.6
1964-01-01,3.4
1965-01-01,2.4
1966-01-01,6.7
1967-01-01,4.2
1968-01-01,9.8
1969-01-01,9.5
1970-01-01,10.4
1971-01-01,11.343
1972-01-01,11.94
1973-01-01,13.969
1974-01-01,8.154
1975-01-01,5.167
1976-01-01,10.257
1977-01-01,4.934
1978-01-01,4.97
1979-01-01,6.76
1980-01-01,9.2
1981-01-01,-4.25
1982-01-01,0.83
1983-01-01,-2.93
1984-01-01,5.4
1985-01-01,7.85
1986-01-01,7.49
1987-01-01,3.53
1988-01-01,-0.06
1989-01-01,3.16
1990-01-01,-4.35
1991-01-01,1.032
1992-01-01,-0.544
1993-01-01,4.925
1994-01-01,5.853
1995-01-01,4.224
1996-01-01,2.209
1997-01-01,3.395
1998-01-01,0.338
1999-01-01,0.468
2000-01-01,4.388
2001-01-01,1.39
2002-01-01,3.053
2003-01-01,1.141
2004-01-01,5.76
2005-01-01,3.202
2006-01-01,3.962
2007-01-01,6.07
2008-01-01,5.094
2009-01-01,-0.126
2010-01-01,7.528
2011-01-01,3.974
2012-01-01,1.921
2013-01-01,3.005
2014-01-01,0.504
2015-01-01,-3.546
2016-01-01,-3.276
2017-01-01,1.323
2018-01-01,1.784
2019-01-01,1.221
2020-01-01,-3.277
2021-01-01,4.989
2022-01-01,2.901
