date,value
1991-01-01,950.41
1991-02-01,1094.81
1991-03-01,1076.87
1991-04-01,896.52
1991-05-01,983.15
1991-06-01,937.91
1991-07-01,1025.69
1991-08-01,967.43
1991-09-01,988.48
1991-10-01,1023.15
1991-11-01,1110.04
1991-12-01,996.90
1992-01-01,1037.69
1992-02-01,1032.51
1992-03-01,1164.81
1992-04-01,1196.81
1992-05-01,1186.29
1992-06-01,1088.95
1992-07-01,1166.41
1992-08-01,1399.19
1992-09-01,1335.70
1992-10-01,1330.79
1992-11-01,1255.04
1992-12-01,1324.72
1993-01-01,1183.58
1993-02-01,1181.68
1993-03-01,1390.57
1993-04-01,1504.00
1993-05-01,1460.29
1993-06-01,1335.13
1993-07-01,1553.48
1993-08-01,1512.67
1993-09-01,1565.59
1993-10-01,1654.69
1993-11-01,1682.74
1993-12-01,1572.98
1994-01-01,1650.56
1994-02-01,1349.04
1994-03-01,1599.52
1994-04-01,1775.99
1994-05-01,1810.36
1994-06-01,2041.89
1994-07-01,1768.46
1994-08-01,1728.14
1994-09-01,1967.95
1994-10-01,1886.76
1994-11-01,1860.74
1994-12-01,1893.13
1995-01-01,1855.58
1995-02-01,1615.89
1995-03-01,2142.54
1995-04-01,2229.56
1995-05-01,2143.63
1995-06-01,2328.66
1995-07-01,2175.49
1995-08-01,2273.59
1995-09-01,2444.22
1995-10-01,2342.36
1995-11-01,2414.72
1995-12-01,2571.39
1996-01-01,2236.09
1996-02-01,2359.58
1996-03-01,2760.47
1996-04-01,2811.15
1996-05-01,2712.35
1996-06-01,2750.55
1996-07-01,2838.70
1996-08-01,2799.68
1996-09-01,2870.06
1996-10-01,2858.51
1996-11-01,2711.55
1996-12-01,2718.24
1997-01-01,2837.89
1997-02-01,2626.54
1997-03-01,2935.16
1997-04-01,2942.08
1997-05-01,2954.37
1997-06-01,3032.34
1997-07-01,3169.20
1997-08-01,3327.94
1997-09-01,2956.48
1997-10-01,3413.80
1997-11-01,2945.29
1997-12-01,2792.73
1998-01-01,2837.90
1998-02-01,2585.23
1998-03-01,2613.60
1998-04-01,2457.46
1998-05-01,2624.02
1998-06-01,2260.74
1998-07-01,2465.59
1998-08-01,2508.47
1998-09-01,2454.45
1998-10-01,2417.41
1998-11-01,2373.40
1998-12-01,2061.61
1999-01-01,2399.85
1999-02-01,2256.56
1999-03-01,2656.30
1999-04-01,2599.21
1999-05-01,2533.48
1999-06-01,2670.94
1999-07-01,2791.64
1999-08-01,2661.46
1999-09-01,2555.30
1999-10-01,2612.62
1999-11-01,2351.64
