date,value
1961-01-01,6.058
1962-01-01,5.453
1963-01-01,-0.456
1964-01-01,10.953
1965-01-01,1.606
1966-01-01,2.567
1967-01-01,-1.876
1968-01-01,9.489
1969-01-01,1.221
1970-01-01,5.62
1971-01-01,-5.479
1972-01-01,-13.974
1973-01-01,3.326
1974-01-01,9.592
1975-01-01,-4.088
1976-01-01,5.661
1977-01-01,2.673
1978-01-01,7.074
1979-01-01,4.802
1980-01-01,0.819
1981-01-01,7.234
1982-01-01,2.134
1983-01-01,3.881
1984-01-01,4.803
1985-01-01,3.342
1986-01-01,4.173
1987-01-01,3.772
1988-01-01,2.416
1989-01-01,2.837
1990-01-01,5.622
1991-01-01,3.485
1992-01-01,5.443
1993-01-01,4.712
1994-01-01,3.89
1995-01-01,5.121
1996-01-01,4.523
1997-01-01,4.49
1998-01-01,5.177
1999-01-01,4.67
2000-01-01,5.293
2001-01-01,5.077
2002-01-01,3.833
2003-01-01,4.74
2004-01-01,5.24
2005-01-01,6.536
2006-01-01,6.672
2007-01-01,7.059
2008-01-01,6.014
2009-01-01,5.045
2010-01-01,5.572
2011-01-01,6.464
2012-01-01,6.521
2013-01-01,6.014
2014-01-01,6.061
2015-01-01,6.553
2016-01-01,7.113
2017-01-01,6.59
2018-01-01,7.319
2019-01-01,7.882
2020-01-01,3.448
2021-01-01,6.939
2022-01-01,7.1
