date,value
1960-01-01,1.78
1961-01-01,1.695
1962-01-01,3.632
1963-01-01,2.946
1964-01-01,13.355
1965-01-01,9.475
1966-01-01,10.802
1967-01-01,13.062
1968-01-01,3.237
1969-01-01,-0.584
1970-01-01,5.092
1971-01-01,3.08
1972-01-01,6.442
1973-01-01,16.941
1974-01-01,28.599
1975-01-01,5.748
1976-01-01,-7.634
1977-01-01,8.307
1978-01-01,2.523
1979-01-01,6.276
1980-01-01,11.346
1981-01-01,13.113
1982-01-01,7.891
1983-01-01,11.868
1984-01-01,8.319
1985-01-01,5.556
1986-01-01,8.73
1987-01-01,8.801
1988-01-01,9.383
1989-01-01,7.074
1990-01-01,8.971
1991-01-01,13.87
1992-01-01,11.788
1993-01-01,6.327
1994-01-01,10.248
1995-01-01,10.225
1996-01-01,8.977
1997-01-01,7.164
1998-01-01,13.231
1999-01-01,4.67
2000-01-01,4.009
2001-01-01,3.779
2002-01-01,4.297
2003-01-01,3.806
2004-01-01,3.767
2005-01-01,4.246
2006-01-01,5.797
2007-01-01,6.373
2008-01-01,8.349
2009-01-01,10.882
2010-01-01,11.989
2011-01-01,8.912
2012-01-01,9.479
2013-01-01,10.018
2014-01-01,6.666
2015-01-01,4.907
2016-01-01,4.948
2017-01-01,3.328
2018-01-01,3.939
2019-01-01,3.73
2020-01-01,6.623
2021-01-01,5.131
2022-01-01,6.699
